Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
SPY210721C00434000,SPY210721C00434000,Sell,Filled,2,2,@0.700,0.700,DAY,07/21/2021 09:56:04 EDT,07/21/2021 09:56:04 EDT
DKNG210723P00046000,DKNG210723P00046000,Buy,Cancelled,0,1,@0.430,,DAY,07/21/2021 09:50:40 EDT,
SPY210721C00434000,SPY210721C00434000,Buy,Filled,2,2,@0.560,0.560,DAY,07/21/2021 09:49:43 EDT,07/21/2021 09:51:33 EDT
DKNG210723P00046000,DKNG210723P00046000,Buy,Cancelled,0,1,@0.430,,DAY,07/21/2021 09:47:50 EDT,
DKNG210723P00046000,DKNG210723P00046000,Buy,Filled,1,1,@0.460,0.460,DAY,07/21/2021 09:47:29 EDT,07/21/2021 09:47:33 EDT
DKNG210723C00047500,DKNG210723C00047500,Sell,Filled,1,1,@0.800,0.800,DAY,07/21/2021 09:44:01 EDT,07/21/2021 09:44:02 EDT
DKNG210723C00047500,DKNG210723C00047500,Buy,Filled,1,1,@0.840,0.840,DAY,07/21/2021 09:37:12 EDT,07/21/2021 09:37:52 EDT
SOS210820C00015000,SOS210820C00015000,Sell,Filled,3,3,@0.010,0.010,DAY,07/21/2021 09:34:44 EDT,07/21/2021 09:34:44 EDT
SQ210820C00280000,SQ210820C00280000,Sell,Filled,1,1,@3.45,3.45,DAY,07/21/2021 09:34:26 EDT,07/21/2021 09:34:26 EDT
CCIV210820C00060000,CCIV210820C00060000,Sell,Filled,5,5,@0.260,0.260,DAY,07/21/2021 09:34:20 EDT,07/21/2021 09:34:21 EDT
DKNG210730C00048000,DKNG210730C00048000,Buy,Cancelled,0,2,@0.660,,DAY,07/21/2021 09:24:14 EDT,
SQ210820C00280000,SQ210820C00280000,Buy,Filled,1,1,@2.65,2.65,DAY,07/20/2021 12:57:07 EDT,07/20/2021 12:57:39 EDT
DKNG210730C00046000,DKNG210730C00046000,Buy,Cancelled,0,1,@1.00,,DAY,07/20/2021 10:38:36 EDT,
SPY210721C00431000,SPY210721C00431000,Sell,Filled,1,1,@0.870,0.870,DAY,07/20/2021 10:31:26 EDT,07/20/2021 10:31:26 EDT
SPY210721C00431000,SPY210721C00431000,Buy,Filled,1,1,@1.01,1.01,DAY,07/20/2021 10:23:09 EDT,07/20/2021 10:23:10 EDT
FCEL210716C00010000,FCEL210716C00010000,Sell,Cancelled,0,8,@0.010,,DAY,07/16/2021 12:17:43 EDT,
NIO210716C00046000,NIO210716C00046000,Sell,Filled,4,4,@1.19,1.19,DAY,07/12/2021 11:40:42 EDT,07/12/2021 11:40:42 EDT
SPY210712P00436000,SPY210712P00436000,Sell,Filled,10,10,@0.392,0.392,DAY,07/12/2021 11:33:32 EDT,07/12/2021 11:33:32 EDT
SPY210712P00436000,SPY210712P00436000,Buy,Filled,10,10,@0.330,0.330,DAY,07/12/2021 11:28:35 EDT,07/12/2021 11:28:35 EDT
NIO210716C00046000,NIO210716C00046000,Buy,Filled,1,1,@1.06,1.06,DAY,07/12/2021 11:04:01 EDT,07/12/2021 11:04:02 EDT
NIO210716C00046000,NIO210716C00046000,Buy,Filled,3,3,@1.06,1.06,DAY,07/12/2021 11:02:33 EDT,07/12/2021 11:02:33 EDT
SPY210707P00432000,SPY210707P00432000,Sell,Filled,2,2,@0.310,0.310,DAY,07/07/2021 10:28:21 EDT,07/07/2021 10:28:21 EDT
AAPL210716C00145000,AAPL210716C00145000,Sell,Filled,1,1,@1.64,1.64,DAY,07/07/2021 10:25:18 EDT,07/07/2021 10:25:19 EDT
SPY210707P00432000,SPY210707P00432000,Buy,Filled,2,2,@0.210,0.210,DAY,07/07/2021 10:22:17 EDT,07/07/2021 10:22:19 EDT
AAPL210716C00145000,AAPL210716C00145000,Buy,Filled,1,1,@1.85,1.85,DAY,07/07/2021 10:17:43 EDT,07/07/2021 10:18:23 EDT
WMT210820C00145000,WMT210820C00145000,Buy,Cancelled,0,1,@1.74,,DAY,07/07/2021 10:07:52 EDT,
CCIV210820C00060000,CCIV210820C00060000,Buy,Filled,5,5,@0.810,0.810,DAY,07/01/2021 12:42:01 EDT,07/01/2021 12:44:56 EDT
SRNE210716C00011000,SRNE210716C00011000,Sell,Filled,5,5,@0.650,0.650,DAY,07/01/2021 10:28:04 EDT,07/01/2021 10:28:04 EDT
SRNE210716C00011000,SRNE210716C00011000,Sell,Cancelled,0,5,@0.730,,DAY,07/01/2021 10:26:45 EDT,
MARA210702P00032000,MARA210702P00032000,Sell,Filled,1,1,@1.33,1.33,DAY,06/29/2021 11:48:04 EDT,06/29/2021 11:48:05 EDT
FCEL210716C00010000,FCEL210716C00010000,Buy,Filled,3,3,@0.580,0.580,DAY,06/29/2021 10:13:17 EDT,06/29/2021 10:13:17 EDT
MARA210702P00032000,MARA210702P00032000,Buy,Filled,1,1,@0.930,0.930,DAY,06/29/2021 10:10:16 EDT,06/29/2021 10:10:17 EDT
FCEL210716C00010000,FCEL210716C00010000,Buy,Filled,5,5,@0.680,0.680,DAY,06/29/2021 09:59:07 EDT,06/29/2021 09:59:29 EDT
BSY210716C00065000,BSY210716C00065000,Buy,Cancelled,0,1,@1.25,,DAY,06/29/2021 09:57:22 EDT,
SRNE210716C00011000,SRNE210716C00011000,Buy,Filled,5,5,@0.530,0.530,DAY,06/29/2021 09:53:57 EDT,06/29/2021 09:53:57 EDT
LUV210716C00054000,LUV210716C00054000,Buy,Cancelled,0,1,@0.950,,DAY,06/29/2021 09:44:56 EDT,
SPY210618C00418000,SPY210618C00418000,Sell,Filled,1,1,@0.330,0.330,DAY,06/18/2021 11:14:34 EDT,06/18/2021 11:14:35 EDT
AMC210618C00082000,AMC210618C00082000,Sell,Filled,2,2,@0.120,0.120,DAY,06/18/2021 11:14:13 EDT,06/18/2021 11:14:13 EDT
NVDA210618C00795000,NVDA210618C00795000,Sell,Filled,2,2,@0.220,0.220,DAY,06/18/2021 11:14:04 EDT,06/18/2021 11:14:05 EDT
GE210702C00013500,GE210702C00013500,Buy,Cancelled,1,10,@0.110,0.110,DAY,06/18/2021 10:51:47 EDT,06/18/2021 15:59:30 EDT
SPY210618C00418000,SPY210618C00418000,Buy,Filled,1,1,@0.650,0.650,DAY,06/18/2021 10:37:23 EDT,06/18/2021 10:40:27 EDT
CLOV210716P00012000,CLOV210716P00012000,Sell,Filled,2,2,@1.67,1.67,DAY,06/18/2021 10:13:55 EDT,06/18/2021 10:13:56 EDT
NVDA210618C00795000,NVDA210618C00795000,Buy,Filled,1,1,@0.670,0.670,DAY,06/18/2021 10:11:55 EDT,06/18/2021 10:11:55 EDT
CLOV210716P00012000,CLOV210716P00012000,Sell,Cancelled,0,2,@1.80,,DAY,06/18/2021 10:00:55 EDT,
NVDA210618C00795000,NVDA210618C00795000,Buy,Filled,1,1,@1.06,1.06,DAY,06/18/2021 09:58:46 EDT,06/18/2021 09:58:47 EDT
AMC210618C00082000,AMC210618C00082000,Buy,Filled,2,2,@0.350,0.350,DAY,06/18/2021 09:54:40 EDT,06/18/2021 09:54:40 EDT
RCL210618C00105000,RCL210618C00105000,Sell,Filled,4,4,@0.010,0.010,DAY,06/18/2021 09:51:53 EDT,06/18/2021 10:26:10 EDT
TLRY210618C00030000,TLRY210618C00030000,Sell,Cancelled,0,1,@0.010,,DAY,06/18/2021 09:51:11 EDT,
UWMC210618C00012000,UWMC210618C00012000,Sell,Cancelled,0,2,@0.050,,DAY,06/18/2021 09:51:04 EDT,
HEPA210618C00002500,HEPA210618C00002500,Sell,Cancelled,0,5,@0.050,,DAY,06/18/2021 09:49:50 EDT,
AMC210618C00080000,AMC210618C00080000,Buy,Cancelled,0,3,@0.350,,DAY,06/18/2021 09:42:09 EDT,
SPY210616C00424000,SPY210616C00424000,Buy,Filled,1,1,@0.830,0.830,DAY,06/16/2021 12:27:19 EDT,06/16/2021 12:27:19 EDT
BARK210618P00010000,BARK210618P00010000,Sell,Cancelled,0,1,@0.050,,DAY,06/16/2021 10:18:04 EDT,
NIO210618P00041000,NIO210618P00041000,Sell,Filled,2,2,@0.100,0.100,DAY,06/14/2021 09:39:03 EDT,06/14/2021 09:39:03 EDT
MNMD210917C00005000,MNMD210917C00005000,Buy,Cancelled,0,2,@0.800,,DAY,06/11/2021 13:25:17 EDT,
AMC210611C00050000,AMC210611C00050000,Sell,Filled,1,1,@0.580,0.580,DAY,06/11/2021 13:09:40 EDT,06/11/2021 13:09:40 EDT
AMC210611C00045000,AMC210611C00045000,Sell,Filled,1,1,@1.33,1.33,DAY,06/11/2021 12:55:45 EDT,06/11/2021 12:55:45 EDT
AMC210611C00045000,AMC210611C00045000,Buy,Filled,1,1,@1.06,1.06,DAY,06/11/2021 12:43:39 EDT,06/11/2021 12:43:39 EDT
NIO210618P00041000,NIO210618P00041000,Buy,Filled,2,2,@0.330,0.330,DAY,06/11/2021 09:59:34 EDT,06/11/2021 09:59:58 EDT
AMC210611C00050000,AMC210611C00050000,Buy,Filled,1,1,@0.380,0.380,DAY,06/11/2021 09:58:17 EDT,06/11/2021 09:58:18 EDT
SQ210611P00217500,SQ210611P00217500,Buy,Filled,1,1,@0.650,0.650,DAY,06/11/2021 09:45:52 EDT,06/11/2021 09:45:52 EDT
SPY210611P00422500,SPY210611P00422500,Sell,Filled,1,1,@0.200,0.200,DAY,06/11/2021 09:34:56 EDT,06/11/2021 09:34:56 EDT
SPY210611P00422500,SPY210611P00422500,Sell,Cancelled,0,1,@0.460,,DAY,06/10/2021 16:00:03 EDT,
SPY210611P00422500,SPY210611P00422500,Buy,Filled,1,1,@0.530,0.530,DAY,06/10/2021 15:13:01 EDT,06/10/2021 15:14:20 EDT
CVX210716C00115000,CVX210716C00115000,Buy,Filled,2,2,@1.11,1.11,DAY,06/10/2021 14:57:28 EDT,06/10/2021 14:57:28 EDT
PINS210618C00068000,PINS210618C00068000,Sell,Filled,2,2,@1.52,1.52,DAY,06/10/2021 14:33:23 EDT,06/10/2021 14:33:23 EDT
PINS210618C00068000,PINS210618C00068000,Buy,Filled,2,2,@1.38,1.38,DAY,06/10/2021 12:27:06 EDT,06/10/2021 12:27:17 EDT
UPS210611C00205000,UPS210611C00205000,Sell,Filled,1,1,@0.410,0.410,DAY,06/10/2021 11:32:46 EDT,06/10/2021 11:32:46 EDT
UPS210611C00205000,UPS210611C00205000,Buy,Filled,1,1,@0.460,0.460,DAY,06/10/2021 11:23:18 EDT,06/10/2021 11:23:18 EDT
CVX210716C00115000,CVX210716C00115000,Buy,Filled,1,1,@1.11,1.11,DAY,06/10/2021 11:19:01 EDT,06/10/2021 11:44:11 EDT
TSLA210611C00620000,TSLA210611C00620000,Sell,Filled,1,1,@2.50,2.50,DAY,06/10/2021 10:48:38 EDT,06/10/2021 10:48:50 EDT
FCX210618C00043000,FCX210618C00043000,Sell,Filled,3,3,@0.290,0.290,DAY,06/10/2021 10:46:49 EDT,06/10/2021 10:46:49 EDT
FCX210611C00041000,FCX210611C00041000,Sell,Filled,1,1,@0.240,0.240,DAY,06/10/2021 10:43:36 EDT,06/10/2021 10:43:37 EDT
FCX210611C00041000,FCX210611C00041000,Buy,Filled,1,1,@0.440,0.440,DAY,06/10/2021 10:32:56 EDT,06/10/2021 10:32:56 EDT
CLF210611C00024000,CLF210611C00024000,Sell,Filled,2,2,@0.680,0.680,DAY,06/10/2021 10:22:21 EDT,06/10/2021 10:22:21 EDT
TSLA210611C00620000,TSLA210611C00620000,Sell,Cancelled,0,1,@5.60,,DAY,06/10/2021 10:11:19 EDT,
CVX210716C00115000,CVX210716C00115000,Buy,Filled,4,4,@1.20,1.20,DAY,06/10/2021 10:07:13 EDT,06/10/2021 10:11:07 EDT
NET210611C00091000,NET210611C00091000,Sell,Filled,2,2,@1.50,1.50,DAY,06/10/2021 09:49:13 EDT,06/10/2021 09:49:13 EDT
UWMC210618P00009000,UWMC210618P00009000,Buy,Cancelled,0,5,@0.150,,DAY,06/10/2021 09:42:52 EDT,
UWMC210618C00012000,UWMC210618C00012000,Buy,Filled,2,2,@0.650,0.650,DAY,06/10/2021 09:41:05 EDT,06/10/2021 09:41:05 EDT
TSLA210611C00620000,TSLA210611C00620000,Buy,Filled,1,1,@4.50,4.50,DAY,06/10/2021 09:35:32 EDT,06/10/2021 09:35:36 EDT
NET210611C00091000,NET210611C00091000,Buy,Filled,2,2,@0.970,0.970,DAY,06/10/2021 09:34:49 EDT,06/10/2021 09:34:49 EDT
BARK210618P00010000,BARK210618P00010000,Buy,Filled,1,1,@0.350,0.350,DAY,06/09/2021 15:01:47 EDT,06/09/2021 15:09:37 EDT
TLRY210618C00030000,TLRY210618C00030000,Buy,Filled,1,1,@1.26,1.26,DAY,06/09/2021 14:51:52 EDT,06/09/2021 14:51:53 EDT
SPY210609P00422000,SPY210609P00422000,Sell,Filled,4,4,@0.140,0.140,DAY,06/09/2021 13:02:15 EDT,06/09/2021 13:02:15 EDT
HEPA210618C00002500,HEPA210618C00002500,Buy,Filled,5,5,@0.100,0.100,DAY,06/09/2021 12:58:42 EDT,06/09/2021 12:58:42 EDT
SNAP210618C00063000,SNAP210618C00063000,Sell,Filled,3,3,@1.92,1.92,DAY,06/09/2021 12:53:08 EDT,06/09/2021 12:53:08 EDT
CLF210611C00024000,CLF210611C00024000,Sell,Filled,3,3,@1.00,1.00,DAY,06/09/2021 12:48:43 EDT,06/09/2021 12:48:43 EDT
CLF210611C00025000,CLF210611C00025000,Buy,Cancelled,0,3,@0.330,,DAY,06/09/2021 12:05:16 EDT,
CLF210611C00024500,CLF210611C00024500,Buy,Cancelled,0,3,@0.350,,DAY,06/09/2021 12:03:22 EDT,
CLF210618C00025000,CLF210618C00025000,Buy,Cancelled,0,1,@0.620,,DAY,06/09/2021 12:02:55 EDT,
CLF210611C00024000,CLF210611C00024000,Buy,Filled,5,5,@0.380,0.380,DAY,06/09/2021 12:02:02 EDT,06/09/2021 12:02:03 EDT
CLSK210618C00020000,CLSK210618C00020000,Sell,Filled,3,3,@1.26,1.26,DAY,06/09/2021 11:58:16 EDT,06/09/2021 11:58:16 EDT
CLSK210618C00020000,CLSK210618C00020000,Buy,Filled,3,3,@1.50,1.50,DAY,06/09/2021 11:30:24 EDT,06/09/2021 11:47:49 EDT
SPY210609P00422000,SPY210609P00422000,Buy,Filled,3,3,@0.250,0.250,DAY,06/09/2021 10:52:33 EDT,06/09/2021 10:54:03 EDT
SPY210609P00422000,SPY210609P00422000,Buy,Filled,1,1,@0.240,0.240,DAY,06/09/2021 10:52:05 EDT,06/09/2021 10:52:05 EDT
SPY210609P00422000,SPY210609P00422000,Buy,Cancelled,0,1,@0.240,,DAY,06/09/2021 10:50:34 EDT,
CLOV210716P00012000,CLOV210716P00012000,Buy,Filled,1,1,@1.40,1.40,DAY,06/09/2021 10:19:38 EDT,06/09/2021 10:19:41 EDT
CLOV210716P00012000,CLOV210716P00012000,Buy,Filled,2,2,@1.45,1.45,DAY,06/09/2021 10:17:13 EDT,06/09/2021 10:17:13 EDT
CLOV210716P00012000,CLOV210716P00012000,Sell,Filled,1,1,@1.35,1.35,DAY,06/09/2021 10:13:32 EDT,06/09/2021 10:13:32 EDT
CAN210618C00010000,CAN210618C00010000,Sell,Filled,1,1,@1.40,1.40,DAY,06/09/2021 10:08:51 EDT,06/09/2021 10:08:52 EDT
CAN210618C00010000,CAN210618C00010000,Buy,Cancelled,0,1,@0.900,,DAY,06/09/2021 10:01:59 EDT,
CAN210618C00010000,CAN210618C00010000,Buy,Filled,1,1,@0.960,0.960,DAY,06/09/2021 10:01:16 EDT,06/09/2021 10:01:16 EDT
MNMD210716C00005000,MNMD210716C00005000,Buy,Cancelled,0,5,@0.400,,DAY,06/09/2021 09:51:00 EDT,
SNAP210618C00063000,SNAP210618C00063000,Buy,Filled,1,1,@0.800,0.800,DAY,06/08/2021 11:16:38 EDT,06/08/2021 11:17:21 EDT
FCX210618C00043000,FCX210618C00043000,Buy,Filled,3,3,@0.600,0.600,DAY,06/08/2021 10:56:32 EDT,06/08/2021 11:10:19 EDT
SNAP210618C00063000,SNAP210618C00063000,Buy,Filled,1,1,@0.900,0.900,DAY,06/08/2021 10:54:13 EDT,06/08/2021 10:55:11 EDT
SNAP210618C00063000,SNAP210618C00063000,Buy,Filled,1,1,@0.940,0.940,DAY,06/08/2021 10:53:23 EDT,06/08/2021 10:53:29 EDT
MSFT210618C00260000,MSFT210618C00260000,Buy,Cancelled,0,1,@1.17,,DAY,06/08/2021 09:41:08 EDT,
CLOV210618C00018000,CLOV210618C00018000,Buy,Cancelled,0,3,@0.950,,DAY,06/08/2021 09:13:34 EDT,
NIO210604C00042500,NIO210604C00042500,Sell,Filled,1,1,@0.350,0.350,DAY,06/03/2021 11:18:58 EDT,06/03/2021 11:19:06 EDT
NIO210604C00042500,NIO210604C00042500,Buy,Filled,1,1,@0.540,0.540,DAY,06/03/2021 11:01:40 EDT,06/03/2021 11:01:40 EDT
RCL210618C00105000,RCL210618C00105000,Buy,Filled,4,4,@0.720,0.720,DAY,06/03/2021 11:00:33 EDT,06/03/2021 11:00:33 EDT
BB210604C00020000,BB210604C00020000,Buy,Cancelled,0,1,@1.63,,DAY,06/03/2021 08:52:32 EDT,
BB210604C00020000,BB210604C00020000,Buy,Cancelled,0,1,@1.63,,DAY,06/03/2021 08:50:32 EDT,
ITP210416C00001000,ITP210416C00001000,Sell,Cancelled,0,1,@0.050,,DAY,04/16/2021 09:03:29 EDT,
ITP210416C00001000,ITP210416C00001000,Sell,Cancelled,0,1,@0.050,,DAY,04/16/2021 09:03:02 EDT,
SOS210820C00015000,SOS210820C00015000,Buy,Filled,1,1,@2.05,2.05,DAY,03/15/2021 11:36:18 EDT,03/15/2021 11:36:18 EDT
SOS210820C00015000,SOS210820C00015000,Buy,Filled,2,2,@2.05,2.05,DAY,03/15/2021 11:24:57 EDT,03/15/2021 11:37:42 EDT
SOS210820C00015000,SOS210820C00015000,Buy,Cancelled,0,2,@2.00,,DAY,03/15/2021 11:24:25 EDT,
AAL210312C00023000,AAL210312C00023000,Sell,Filled,1,1,@0.640,0.640,DAY,03/03/2021 10:00:20 EST,03/03/2021 10:00:20 EST
AAL210312C00023000,AAL210312C00023000,Buy,Filled,1,1,@0.560,0.560,DAY,03/03/2021 09:49:51 EST,03/03/2021 09:49:52 EST
DIS210226C00200000,DIS210226C00200000,Sell,Filled,1,1,@0.310,0.310,DAY,02/25/2021 11:51:59 EST,02/25/2021 11:51:59 EST
SBE210226C00040000,SBE210226C00040000,Sell,Filled,1,1,@0.150,0.150,DAY,02/25/2021 11:51:51 EST,02/25/2021 11:51:52 EST
DIS210226C00200000,DIS210226C00200000,Buy,Filled,1,1,@0.810,0.810,DAY,02/25/2021 11:21:09 EST,02/25/2021 11:21:09 EST
SBUX210305C00106000,SBUX210305C00106000,Sell,Filled,1,1,@1.30,1.30,DAY,02/25/2021 10:44:09 EST,02/25/2021 10:44:09 EST
SBE210226C00040000,SBE210226C00040000,Buy,Filled,1,1,@0.900,0.900,DAY,02/25/2021 10:21:59 EST,02/25/2021 10:24:47 EST
SBUX210305C00106000,SBUX210305C00106000,Buy,Filled,1,1,@1.25,1.25,DAY,02/25/2021 10:19:58 EST,02/25/2021 10:19:58 EST
SPY210303P00385000,SPY210303P00385000,Buy,Cancelled,0,1,@1.93,,DAY,02/25/2021 10:11:31 EST,
ITP210416C00001000,ITP210416C00001000,Buy,Filled,2,2,@0.270,0.270,DAY,02/25/2021 09:47:13 EST,02/25/2021 09:47:13 EST
SBE210319C00040000,SBE210319C00040000,Sell,Filled,1,1,@4.00,4.00,DAY,02/16/2021 12:38:22 EST,02/16/2021 12:38:22 EST
SBE210319C00040000,SBE210319C00040000,Buy,Filled,1,1,@4.65,4.65,DAY,02/12/2021 12:10:12 EST,02/12/2021 12:10:12 EST
SBE210319C00040000,SBE210319C00040000,Buy,Cancelled,0,1,@4.55,,DAY,02/12/2021 12:08:25 EST,
BNGO210319C00015000,BNGO210319C00015000,Buy,Cancelled,0,1,@2.35,,DAY,02/12/2021 11:37:14 EST,
